道具ID,名称,文字描述,品质,图标,图集路径,物品类型,能否叠加,叠加数量,带回城镇,能否被销毁
53046,传奇：炽热护符,炽热的护符,4,necklace_tooth6,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53047,传奇：炽热护符,炽热的护符,4,necklace_tooth6,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53048,传奇：炽热护符,炽热的护符,4,necklace_tooth6,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53049,传奇：炽热护符,炽热的护符,4,necklace_tooth6,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53050,传奇：炽热短靴,炽热的短靴,4,fashi_shoes,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53051,传奇：炽热短靴,炽热的短靴,4,fashi_shoes,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53052,传奇：炽热长袍,炽热的长袍,4,fashi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53053,传奇：炽热长袍,炽热的长袍,4,fashi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53054,传奇：炽热长袍,炽热的长袍,4,fashi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53055,传奇：炽热长袍,炽热的长袍,4,fashi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53056,传奇：灰烬短锤,灰烬的短锤,4,daozei_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53057,传奇：灰烬短锤,灰烬的短锤,4,daozei_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53058,传奇：灰烬短锤,灰烬的短锤,4,daozei_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53059,传奇：灰烬长剑,灰烬的长剑,4,fashi_sword01,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53060,传奇：灰烬长剑,灰烬的长剑,4,fashi_sword01,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53061,传奇：灰烬长剑,灰烬的长剑,4,fashi_sword01,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53062,传奇：灰烬剑,灰烬的剑,4,tongyong_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53063,传奇：灰烬剑,灰烬的剑,4,tongyong_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53064,传奇：灰烬剑,灰烬的剑,4,tongyong_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53065,传奇：灰烬魔杖,灰烬的魔杖,4,daozei_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53066,传奇：灰烬魔杖,灰烬的魔杖,4,daozei_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53067,传奇：灰烬魔杖,灰烬的魔杖,4,daozei_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53068,传奇：灰烬手斧,灰烬的手斧,4,tongyong_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53069,传奇：灰烬手斧,灰烬的手斧,4,tongyong_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53070,传奇：灰烬手斧,灰烬的手斧,4,tongyong_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53071,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53072,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53073,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53074,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53075,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53076,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53077,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53078,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53079,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53080,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53081,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53082,传奇：灰烬火把,灰烬的火把,4,torch_tiemu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53083,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53084,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53085,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53086,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53087,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53088,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53089,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53090,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53091,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53092,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53093,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53094,传奇：灰烬肩甲,灰烬的肩甲,4,zhanshi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53095,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald2,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53096,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald2,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53097,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald2,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53098,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald2,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53099,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald2,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53100,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald2,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53101,传奇：灰烬臂甲,灰烬的臂甲,4,zhanshi_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53102,传奇：灰烬臂甲,灰烬的臂甲,4,zhanshi_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53103,传奇：灰烬臂甲,灰烬的臂甲,4,zhanshi_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53104,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53105,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53106,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53107,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53108,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53109,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53110,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53111,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53112,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53113,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53114,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53115,传奇：灰烬兜鍪,灰烬的兜鍪,4,zhanshi_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53116,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53117,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53118,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53119,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53120,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53121,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53122,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53123,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53124,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53125,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53126,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53127,传奇：灰烬吊坠,灰烬的吊坠,4,necklace_tooth4,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53128,传奇：灰烬战靴,灰烬的战靴,4,zhanshi_shoes,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53129,传奇：灰烬战靴,灰烬的战靴,4,zhanshi_shoes,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53130,传奇：灰烬板甲,灰烬的板甲,4,zhanshi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53131,传奇：灰烬板甲,灰烬的板甲,4,zhanshi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53132,传奇：灰烬板甲,灰烬的板甲,4,zhanshi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53133,传奇：灰烬板甲,灰烬的板甲,4,zhanshi_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53134,传奇：灰烬锤,灰烬的锤,4,tongyong_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53135,传奇：灰烬锤,灰烬的锤,4,tongyong_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53136,传奇：灰烬锤,灰烬的锤,4,tongyong_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53137,传奇：灰烬直剑,灰烬的直剑,4,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53138,传奇：灰烬直剑,灰烬的直剑,4,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53139,传奇：灰烬直剑,灰烬的直剑,4,arms_sword,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53140,传奇：灰烬短刀,灰烬的短刀,4,daozei_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53141,传奇：灰烬短刀,灰烬的短刀,4,daozei_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53142,传奇：灰烬短刀,灰烬的短刀,4,daozei_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53143,传奇：灰烬权杖,灰烬的权杖,4,tongyong_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53144,传奇：灰烬权杖,灰烬的权杖,4,tongyong_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53145,传奇：灰烬权杖,灰烬的权杖,4,tongyong_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53146,传奇：灰烬战斧,灰烬的战斧,4,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53147,传奇：灰烬战斧,灰烬的战斧,4,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53148,传奇：灰烬战斧,灰烬的战斧,4,zhanshi_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53149,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53150,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53151,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53152,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53153,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53154,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53155,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53156,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53157,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53158,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53159,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53160,传奇：灰烬火把,灰烬的火把,4,torch_yuangushenmu,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53161,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53162,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53163,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53164,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53165,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53166,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53167,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53168,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53169,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53170,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53171,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53172,传奇：灰烬护肩,灰烬的护肩,4,daozei_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53173,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53174,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53175,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53176,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53177,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53178,传奇：灰烬戒指,灰烬的戒指,4,ring_emerald3,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53179,传奇：灰烬护臂,灰烬的护臂,4,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53180,传奇：灰烬护臂,灰烬的护臂,4,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53181,传奇：灰烬护臂,灰烬的护臂,4,daozei_wrist,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53182,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53183,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53184,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53185,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53186,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53187,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53188,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53189,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53190,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53191,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53192,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53193,传奇：灰烬兜帽,灰烬的兜帽,4,daozei_helmet,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53194,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53195,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53196,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53197,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53198,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53199,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53200,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53201,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53202,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53203,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53204,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53205,传奇：灰烬爪饰,灰烬的爪饰,4,necklace_tooth5,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53206,传奇：灰烬护腿,灰烬的护腿,4,daozei_shoes,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53207,传奇：灰烬护腿,灰烬的护腿,4,daozei_shoes,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53208,传奇：灰烬皮甲,灰烬的皮甲,4,daozei_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53209,传奇：灰烬皮甲,灰烬的皮甲,4,daozei_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53210,传奇：灰烬皮甲,灰烬的皮甲,4,daozei_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53211,传奇：灰烬皮甲,灰烬的皮甲,4,daozei_breastplate,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53212,传奇：深海巨锤,深海的巨锤,4,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53213,传奇：深海巨锤,深海的巨锤,4,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53214,传奇：深海巨锤,深海的巨锤,4,zhanshi_sword03,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53215,传奇：深海大剑,深海的大剑,4,zhanshi_sword01,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53216,传奇：深海大剑,深海的大剑,4,zhanshi_sword01,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53217,传奇：深海大剑,深海的大剑,4,zhanshi_sword01,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53218,传奇：深海短剑,深海的短剑,4,zhanshi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53219,传奇：深海短剑,深海的短剑,4,zhanshi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53220,传奇：深海短剑,深海的短剑,4,zhanshi_sword05,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53221,传奇：深海杖,深海的杖,4,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53222,传奇：深海杖,深海的杖,4,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53223,传奇：深海杖,深海的杖,4,fashi_sword04,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53224,传奇：深海短斧,深海的短斧,4,daozei_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53225,传奇：深海短斧,深海的短斧,4,daozei_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53226,传奇：深海短斧,深海的短斧,4,daozei_sword02,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53227,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53228,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53229,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53230,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53231,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53232,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53233,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53234,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53235,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53236,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53237,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53238,传奇：深海火把,深海的火把,4,daozei_torch,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53239,传奇：深海披肩,深海的披肩,4,fashi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53240,传奇：深海披肩,深海的披肩,4,fashi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53241,传奇：深海披肩,深海的披肩,4,fashi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
53242,传奇：深海披肩,深海的披肩,4,fashi_shoulder,UI/EquipmentIcon/EquipmentIconAtlasRef,4,1,1,1,1
